PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
19032,1,2018,ARI,22,TJ Logan,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,32.00,124.00,3.9,1.00,0.00,8.40,6.00,46.00,7.7,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,RB,,0.00,0,0,32.00,0.00,0.00,0.00,0.00,0.00,35.00,277.00,258.00,1
19069,1,2018,ARI,30,Johnathan Ford,SS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,3.40,0.20,0.10,0.70,0.20,0.50,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.87,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
19398,1,2018,ARI,19,Carlton Agudosi,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,872.00,855.00,1
19410,1,2018,ARI,86,Ricky Seals-Jones,TE,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,54.60,42.00,551.00,13.1,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.10,TE,,0.00,1,1,94.10,0.00,0.00,0.00,0.00,0.00,115.10,163.30,154.90,1
19413,1,2018,ARI,65,Pasoni Tasini,DT,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60,1.80,0.70,0.30,2.10,0.60,0.20,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
19700,1,2018,ARI,38,Darius Victor,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,908.00,891.00,1
19703,1,2018,ARI,63,Peli Anau,DT,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,1.60,1.20,0.50,3.50,1.00,0.30,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.95,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
19763,1,2018,ARI,3,Josh Rosen,QB,OFF,16,16,337.00,203.00,2338.00,60.2,6.9,11.5,11.00,8.00,82.18,0.00,0.00,0.00,13.00,66.00,5.1,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.12,QB,,0.00,24,24,136.12,0.00,0.00,0.00,0.00,0.00,136.12,229.00,242.00,1
19815,1,2018,ARI,13,Christian Kirk,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.00,4.00,4,0.00,0.00,66.78,42.00,561.00,13.4,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.50,WR,,0.00,0,0,101.50,0.00,0.00,0.00,0.00,0.00,122.50,165.50,164.20,1
19919,1,2018,ARI,29,Chase Edmonds,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,63.00,230.00,3.7,2.00,0.00,19.24,13.00,96.00,7.4,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.60,RB,,0.00,0,0,49.10,0.00,0.00,0.00,0.00,0.00,56.60,233.00,233.00,1
20048,1,2018,ARI,49,Matthew Oplinger,OLB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,1.70,0.50,0.20,1.40,0.40,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.19,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20081,1,2018,ARI,16,Trent Sherfield,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.00,4.00,4,0.00,0.00,0.00,0.00,205.00,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.90,WR,,0.00,,,26.90,0.00,0.00,0.00,0.00,0.00,26.90,994.00,977.00,1
20082,1,2018,ARI,8,Corey Willis,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,947.00,930.00,1
20083,1,2018,ARI,89,Andrew Vollert,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,995.00,978.00,1
20084,1,2018,ARI,94,Alec James,DE,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,1.60,1.20,0.50,3.50,1.00,0.30,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.95,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20085,1,2018,ARI,92,Dennis Gardeck,OLB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.80,6.40,1.60,0.70,4.90,1.50,0.60,0.40,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.99,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20086,1,2018,ARI,39,Deatrick Nichols,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,3.50,0.20,0.10,0.70,0.20,1.50,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.42,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20087,1,2018,ARI,38,A.J. Howard,FS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.90,1.40,0.00,0.00,0.00,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20088,1,2018,ARI,47,Ezekiel Turner,SS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.50,0.00,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20209,1,2018,ARI,11,Chad Kanoff,QB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1010.00,993.00,1
20210,1,2018,ARI,20,Austin Ramesh,FB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1011.00,994.00,1
20397,1,2018,ARI,33,Christian Campbell,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00,0.00,0.00,0.00,1.40,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.10,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20462,1,2018,ARI,17,Jalen Tolliver,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1027.00,1010.00,1
20463,1,2018,ARI,3,Jonah Trinnaman,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1028.00,1011.00,1
20464,1,2018,ARI,86,Alec Bloom,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1029.00,1012.00,1
20466,1,2018,ARI,16,Matthew McCrane,K,ST,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,K,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1030.00,1013.00,1
20629,1,2018,ARI,0,C.J. Duncan,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1117.00,1100.00,1
20630,1,2018,ARI,50,Airius Moore,ILB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,1.80,0.20,0.10,0.70,0.20,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.57,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20661,1,2018,ARI,3,Sherman Badie,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1130.00,1113.00,1
732,1,2018,ATL,2,Matt Ryan,QB,OFF,16,16,540.00,353.00,4201.00,65.4,7.8,11.9,28.00,11.00,97.77,0.00,0.00,0.00,29.00,116.00,4,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,269.64,QB,,0.00,5,5,280.64,0.00,0.00,0.00,0.00,0.00,280.64,108.10,108.80,2
3388,1,2018,ATL,3,Matt Bryant,K,ST,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.50,26.00,44.00,0.00,0.00,0.00,122.00,K,,45.00,1,1,122.00,0.00,0.00,0.00,0.00,0.00,122.00,169.30,165.20,2
4633,1,2018,ATL,8,Matt Schaub,QB,OFF,16,16,4.00,2.00,23.00,50.0,5.8,11.5,0.00,0.00,67.71,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,QB,,0.00,0,0,0.92,0.00,0.00,0.00,0.00,0.00,0.92,602.00,585.00,2
11345,1,2018,ATL,82,Logan Paulsen,TE,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,11.34,7.00,72.00,10.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,TE,,0.00,0,0,10.70,0.00,0.00,0.00,0.00,0.00,14.20,511.00,491.00,2
12951,1,2018,ATL,50,Brooks Reed,DE,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.80,9.90,8.20,3.50,24.50,7.40,0.20,0.60,0.30,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,54.40,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
13291,1,2018,ATL,11,Julio Jones,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.00,5.00,5,0.00,0.00,138.24,96.00,1502.00,15.6,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186.70,WR,,0.00,53,55,234.70,0.00,0.00,0.00,0.00,0.00,282.70,15.10,14.30,2
13319,1,2018,ATL,99,Terrell McClain,DT,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,14.50,8.70,3.70,25.90,7.80,0.50,1.00,0.50,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,69.44,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
13878,1,2018,ATL,12,Mohamed Sanu,WR,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,3.00,12.00,4,0.00,0.00,107.97,61.00,652.00,10.7,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.40,WR,,0.00,2,4,120.90,0.00,0.00,0.00,0.00,0.00,151.40,150.90,159.40,2
14096,1,2018,ATL,95,Jack Crawford,DT,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70,7.40,4.90,2.10,14.70,4.40,0.50,0.60,0.30,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,37.77,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
14469,1,2018,ATL,28,Justin Bethel,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,6.30,0.00,0.00,0.00,0.00,2.40,0.50,0.30,0.00,0.80,0.10,0.00,0.00,0.00,0.00,0.00,0.00,23.55,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
14645,1,2018,ATL,90,Derrick Shelby,DE,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.70,8.40,3.10,1.30,9.10,2.70,0.20,0.60,0.30,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,34.31,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
14983,1,2018,ATL,33,Blidi Wreh-Wilson,CB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.80,0.00,0.00,0.00,0.00,0.60,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.10,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
15177,1,2018,ATL,23,Robert Alford,CB,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.90,20.40,0.00,0.00,0.00,0.00,15.40,1.50,0.70,0.10,1.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,78.80,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
15179,1,2018,ATL,36,Kemal Ishmael,OLB,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,5.20,0.50,0.20,1.40,0.40,1.00,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,LB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
15183,1,2018,ATL,21,Desmond Trufant,CB,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.60,13.30,3.30,1.40,9.80,2.90,9.80,1.40,0.70,0.10,1.90,0.20,0.00,0.00,0.00,0.00,0.00,0.00,66.83,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
15758,1,2018,ATL,2,Giorgio Tavecchio,K,ST,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,K,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,382.00,426.00,2
16520,1,2018,ATL,37,Ricardo Allen,FS,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.80,18.90,0.20,0.10,0.70,0.20,0.40,1.50,0.70,0.10,1.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,60.62,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
16524,1,2018,ATL,24,Devonta Freeman,RB,OFF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,223.00,959.00,4.3,8.00,0.00,59.40,44.00,368.00,8.4,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.70,RB,,0.00,38,34,210.70,0.00,0.00,0.00,0.00,0.00,234.70,17.30,19.50,2
16769,1,2018,ATL,44,Vic Beasley,DE,DEF,16,16,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.30,11.20,21.90,9.30,65.10,19.50,2.80,1.00,0.50,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,103.41,DL,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
16825,1,2018,ATL,29,Jordan Richards,SS,DEF,16,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,6.60,0.90,0.40,2.80,0.80,1.00,0.40,0.20,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,23.58,DB,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,2
